,2004-03-20 00:00:00,2004-03-20 06:00:00,2004-03-20 12:00:00,2004-03-20 18:00:00,2004-03-21 00:00:00,2004-03-21 06:00:00,2004-03-21 12:00:00,2004-03-21 18:00:00,2004-03-22 00:00:00,2004-03-22 06:00:00,2004-03-22 12:00:00,2004-03-22 18:00:00,2004-03-23 00:00:00,2004-03-23 06:00:00,2004-03-23 12:00:00,2004-03-23 18:00:00,2004-03-24 00:00:00,2004-03-24 06:00:00,2004-03-24 12:00:00,2004-03-24 18:00:00,2004-03-25 00:00:00,2004-03-25 06:00:00,2004-03-25 12:00:00,2004-03-25 18:00:00,2004-03-26 00:00:00,2004-03-26 06:00:00,2004-03-26 12:00:00,2004-03-26 18:00:00,2004-03-27 00:00:00,2004-03-27 06:00:00,2004-03-27 12:00:00,2004-03-27 18:00:00,2004-03-28 00:00:00,2004-03-28 06:00:00,2004-03-28 12:00:00,2004-03-28 18:00:00
10000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
15000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
20000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
25000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
30000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
40000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
50000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
60000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
70000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
85000.0,-0.00029444795613102915,-0.0002797963995120013,-0.0002576105732841396,-0.0002975309783728532,-0.00011899143960130513,6.308454667973894e-06,-6.038266016428239e-05,-3.199240004842213e-06,0.00012491985696698726,0.00019620323760139734,2.4729795399202015e-05,-2.7626134783700395e-06,-1.5322920401317944e-06,3.773869811033243e-07,-3.592374823170978e-05,-6.826133419284107e-05,-6.818174824445358e-06,-7.555573181153943e-05,-6.571935394258872e-05,-5.40737499237707e-05,-1.5594180078361602e-05,-2.7189477681571737e-05,-3.8646786115219e-05,-3.127851124013213e-05,3.5511480614222357e-06,1.4232872480153446e-05,-2.6685813422315943e-05,-6.033019157900353e-06,-3.613911745443995e-05,-4.734954031477709e-05,-5.7172869029167056e-05,-3.260456054160571e-05,-6.641674162910373e-05,-0.00017290538920226804,-0.0002717794113212434,-0.00011392361145800965
