,2025-12-05 00:00:00,2025-12-05 06:00:00,2025-12-05 12:00:00,2025-12-05 18:00:00,2025-12-06 00:00:00,2025-12-06 06:00:00,2025-12-06 12:00:00,2025-12-06 18:00:00,2025-12-07 00:00:00,2025-12-07 06:00:00,2025-12-07 12:00:00,2025-12-07 18:00:00,2025-12-08 00:00:00,2025-12-08 06:00:00,2025-12-08 12:00:00,2025-12-08 18:00:00,2025-12-09 00:00:00,2025-12-09 06:00:00,2025-12-09 12:00:00,2025-12-09 18:00:00,2025-12-10 00:00:00,2025-12-10 06:00:00,2025-12-10 12:00:00,2025-12-10 18:00:00,2025-12-11 00:00:00,2025-12-11 06:00:00,2025-12-11 12:00:00,2025-12-11 18:00:00,2025-12-12 00:00:00,2025-12-12 06:00:00,2025-12-12 12:00:00,2025-12-12 18:00:00,2025-12-13 00:00:00,2025-12-13 06:00:00,2025-12-13 12:00:00,2025-12-13 18:00:00,2025-12-14 00:00:00,2025-12-14 06:00:00,2025-12-14 12:00:00,2025-12-14 18:00:00,2025-12-15 00:00:00,2025-12-15 06:00:00,2025-12-15 12:00:00,2025-12-15 18:00:00
10000.0,1.852930397023518e-05,-1.271825154107116e-05,-6.115748645469647e-06,1.3245494275812356e-05,7.52949055619465e-06,-1.0166647723427493e-05,-3.6772239640643146e-06,4.274617974799125e-06,-1.8703145637512785e-06,-9.787892738309944e-06,-1.1087957653298616e-06,3.1673564588940906e-05,5.842132093391091e-07,-3.3290801958739837e-06,-3.197098631183402e-06,2.135222906511883e-05,9.082456971288904e-06,1.0662267570492703e-05,1.3733985563580102e-05,8.476826367326355e-06,-1.8268761498253544e-06,2.015850725185639e-06,2.3901019264572163e-06,-1.1371365089124897e-06,3.7761234237562985e-06,2.3255977897862356e-06,4.4748326970523e-06,6.542743043418663e-07,-3.5637885027482813e-06,1.063820767495507e-05,4.056870612143043e-06,4.293057460448374e-06,-4.3848839116618825e-06,7.78021324966292e-06,8.714072591863007e-06,-2.5292779006497294e-07,1.1497240251814218e-05,4.497480885439057e-06,4.406945913306271e-06,-1.8937604163824578e-06,4.1352998086563e-06,5.4673678488442545e-06,-9.238129936896141e-07,-1.2113683653271763e-05
15000.0,4.659849673196934e-05,2.8273462695023797e-05,3.4034232203657436e-06,6.808695807393427e-05,7.480233042627614e-05,7.390362782220918e-06,3.4475205028745024e-05,3.208148225168995e-05,0.00010851588837176095,7.521204002715195e-05,3.7619572639170715e-05,0.00014021704763535968,0.00018248410781410648,1.758284716052558e-05,6.12167080176261e-05,0.0001361261496166708,5.640067937180872e-05,4.5339460643682684e-05,7.41608977985341e-05,9.148893618008983e-05,7.650100551791077e-05,3.70060937494049e-05,2.7156175278867543e-05,1.3512613794970234e-05,5.521787488923533e-06,1.6885099633920365e-05,1.9272246258641576e-06,7.493657384069018e-06,1.025020238453196e-06,9.164367250772564e-06,-7.818085608321702e-07,1.9979241459614896e-05,-4.645317562731264e-06,5.7597259082987e-06,1.0104723253332714e-05,3.647604768316011e-06,4.868295979563764e-06,7.434272643774435e-06,9.576588418042848e-06,7.152447173074632e-06,5.402436218305013e-06,5.645222211991828e-06,3.941215216180557e-06,-8.621195010107027e-06
20000.0,2.9529289482680094e-05,2.3995883052545867e-05,-2.652680734483279e-05,0.00013709094768222743,0.00015737871906221465,1.9224106031089532e-05,6.184058591691678e-05,3.629915322178848e-05,0.00021942785866431759,0.0001565298538101324,9.223810463942806e-05,0.0002055454202192703,0.0003070137578485092,0.00017432775582451536,0.00024831162902123313,0.0003385941468238015,0.00022697412719565414,0.0001770455335975817,0.00018608837715978124,0.00027481216331832835,0.00036305783183272517,0.00027293895622760884,0.00020965761080021087,0.00014239308720780575,2.7371670786846962e-05,4.746567805655375e-05,1.3310305463495321e-05,2.20061249089379e-05,1.4122849573703237e-05,1.294121331780516e-05,8.992539024985877e-06,1.689604533443749e-05,1.172328457878885e-05,1.8207234965796776e-05,2.2113654903312112e-05,1.1895356618393516e-05,9.309793152836922e-06,1.752668379078864e-05,2.3455837559732295e-05,5.172222590736935e-06,7.41391598991312e-06,2.801481637977168e-05,3.4378506382043666e-05,1.2542519721766462e-05
25000.0,-4.3814366181182996e-05,-3.26552346623419e-06,-6.044819171999896e-05,0.00010474776692382399,0.00017503685615181117,5.588716487451771e-05,2.5277968043932804e-05,2.359800391414738e-05,0.00019910667727441464,0.00016471391832010706,8.324856553890728e-05,0.0001953432747410283,0.0002946267738193778,0.0003399950147162533,0.0003863222243092595,0.0003775868661134968,0.0003109975524928388,0.0002227275414976842,0.0001586781605768624,0.00028355224760712107,0.0004645327689584901,0.00038865591904730995,0.0002908241209209491,0.00022374900502773333,9.602696501066624e-05,0.00011970273147828334,3.505389801182853e-05,7.720024375913447e-05,3.540781263876884e-05,5.2095276563704265e-05,3.7880959519272335e-05,5.11089563860979e-05,4.1388372536118643e-05,5.7604773710438985e-05,0.00010596083659053851,9.337622058707383e-05,6.70979453013059e-05,8.009496071793859e-05,8.801391734882414e-05,4.6713424236719855e-05,2.830188436031958e-06,2.2487620820082716e-05,4.4355882624569214e-05,-1.5773667507287274e-05
30000.0,-9.82326532727591e-05,-2.525021895190763e-05,-3.6508478999565086e-05,8.436033787004593e-05,0.00015462276746069434,5.458529138013271e-05,-8.482027682266941e-06,-7.321439333745849e-06,0.00014586799945306338,0.00016638589086211966,6.104135731094281e-05,0.00014791743375991767,0.00026063801235772134,0.0003893508498351775,0.0004142278051122119,0.0003504184796149073,0.0002550622618661561,0.00020573383765362503,0.0001027961977264775,0.0002692525967027201,0.00046147921482125,0.0003994903758680892,0.0003016933773092223,0.00021045862195187388,0.00012317541714399865,0.00013732174075769838,6.055009786833999e-05,0.00010373937753300933,5.7200424380614845e-05,5.379504677970187e-05,6.0895140988714544e-05,7.8842615167793e-05,6.644688515462017e-05,7.208067190291035e-05,0.00014140158057617645,0.00012247048321749462,8.349787389881042e-05,0.00010382834892233984,0.000129619667117952,7.599886672146353e-05,1.368874272053373e-05,-2.9747797241942984e-06,6.69734975612821e-06,-4.842754199065128e-05
35000.0,-0.00010949176882228388,-3.588499288450828e-05,-2.166747920053075e-05,7.157148354943575e-05,0.00012620623218371224,5.3644719237203164e-05,-1.5946463599938094e-05,-7.863092828935779e-06,0.0001248259547403574,0.00013361117615889542,6.432950641366487e-05,0.0001023340534869808,0.00022100864625581456,0.0003628384804528032,0.00038277255298772123,0.00028722424752118897,0.0002261375909127623,0.00019816395101373096,9.61707600618441e-05,0.00024282350450806478,0.0004156651246922325,0.0003735477960038008,0.0002859896712099137,0.00020655906124704,0.0001038357075953821,0.00011742813160624604,5.858865482259292e-05,9.36518122325634e-05,5.174751815035869e-05,4.1729037689420784e-05,6.163808257271244e-05,6.130476827742835e-05,7.064470555812078e-05,6.707935027528287e-05,0.00012408452522366152,9.737064093198596e-05,5.578271340426746e-05,8.311617221821748e-05,0.0001138052920766946,6.090864862616824e-05,4.444362752585581e-06,-7.313717351952358e-08,-9.333189920061191e-06,-5.943395250196726e-05
40000.0,-7.962414107404044e-05,-1.5876727085350178e-05,-9.327318963647275e-06,6.204499048890048e-05,8.283215145185821e-05,5.02077710000532e-05,-1.3304903809947404e-05,2.091792719980055e-06,0.00011170132501699164,0.00010646771177450173,6.716576271812523e-05,8.309374413812895e-05,0.0001838954213926164,0.0002942295678370292,0.00030825198826397673,0.0002349846922922934,0.0002122908090924023,0.00020610027687026282,0.00012094350343600145,0.00021666524038873184,0.0003753282309155658,0.00032158824638476663,0.00024040581186707654,0.00018798265381730957,7.079190997865698e-05,9.246727328733822e-05,5.480249982719064e-05,6.683032655414509e-05,4.6877700437243144e-05,3.357634203303476e-05,6.0843799313718384e-05,4.093265985726729e-05,6.893433608625361e-05,5.5940325929885745e-05,9.144737637994817e-05,5.906535608711478e-05,3.620841428428717e-05,5.725473672451298e-05,9.485148510643038e-05,4.461582898897776e-05,-7.050403497218498e-06,-6.70530817060818e-06,-1.2010656380714184e-05,-6.615729024887545e-05
45000.0,-5.234897933708264e-05,4.21540144343166e-06,-9.499052239501592e-06,4.7059330045610136e-05,4.721293777706458e-05,5.2940359692800126e-05,-1.0023032347684207e-05,7.1421259587669215e-06,9.879107051504286e-05,8.178142806559086e-05,6.373585869758393e-05,7.446161788939459e-05,0.00016158599036611334,0.000244953857967705,0.0002421608871217513,0.00020095901510526707,0.00016840918742495284,0.0001802886080520267,0.00012455800525967958,0.00018383418816652356,0.00032301872647926965,0.0002662804458376318,0.00019295181451700028,0.00016060524083985343,4.8792583552264477e-05,8.1494764194575e-05,4.316976791168959e-05,4.609117994746713e-05,4.1623737480516716e-05,2.595328030045957e-05,4.795718346954396e-05,3.056953582046603e-05,6.388544102027423e-05,3.6767631128357125e-05,6.297280804720133e-05,3.535510872557743e-05,2.149060119566948e-05,2.9599082918951733e-05,7.163871769515257e-05,2.976837072682033e-05,-1.7309447804783055e-05,-1.812871465431966e-05,-1.9798975489580025e-05,-8.124326678956956e-05
50000.0,-3.858356642142822e-05,1.4201998400239075e-05,-1.4575898202540845e-05,2.920868502104974e-05,2.206983593490599e-05,5.428033285538105e-05,-6.4289706636732554e-06,2.628548347854687e-06,8.4748552347178e-05,6.048979760871433e-05,6.189298080296475e-05,7.197900670908248e-05,0.00014527731364806954,0.0002040655794700478,0.0001931229284191498,0.00016950163088005852,0.00011797804631212703,0.00013873479570308407,0.00010803894866455618,0.00015734649154970808,0.0002568639499878132,0.00022440328173581157,0.0001618028905140202,0.00013589584060568077,2.9933331793584936e-05,7.710287355426437e-05,2.4894080656047683e-05,3.5707215057437227e-05,3.2524881825284826e-05,2.6407235888996443e-05,4.432691957106344e-05,2.990174062191762e-05,5.0536562307360056e-05,1.4927849060455552e-05,4.932116421588762e-05,1.818332082344565e-05,7.845492303991693e-06,7.845706967066604e-06,5.296922461606221e-05,1.1205228637682138e-05,-3.128755970210045e-05,-2.3764847132203363e-05,-2.7839847899111537e-05,-9.339121690493042e-05
55000.0,-4.004346452133292e-05,1.5715384694094042e-05,-1.4185777547441276e-05,2.4692116055611027e-05,1.1290117635164397e-05,5.181394394353069e-05,-1.4547588046375537e-06,5.912256639662741e-06,7.070651216583734e-05,4.405920622041966e-05,5.33604150714655e-05,6.559861040812151e-05,0.00012832939689062637,0.00015750674956237904,0.00015779067619627719,0.00013671657097912297,8.846620332083703e-05,0.00010357760806322152,9.163488418306437e-05,0.00013202833125255538,0.00019996146638103751,0.00019138390877121336,0.00013333378508948202,0.00010616845541199198,2.0556551477290748e-05,7.266082434771392e-05,1.5546572974366778e-05,3.128764978677327e-05,2.0858568542925357e-05,2.6763781131687254e-05,4.306374635568303e-05,2.727312586566104e-05,3.615528273253874e-05,7.060021054801264e-06,4.6651292350589996e-05,4.599783584567109e-06,9.598868846274905e-07,-5.226484583678299e-07,3.599198506969994e-05,-7.719464317255026e-06,-3.384986503476367e-05,-3.346462783243057e-05,-3.520953525031704e-05,-9.845593415650824e-05
